name;localisation;price;area;rooms
Mieszkanie, 61 m², Wrocław; Śródmieście;6400;61.0;2
Mieszkanie, 76 m², Wrocław; Stare Miasto;4300;76.0;3
Kawalerka przy Wrocławim Rynku - Polecamy !; Stare Miasto;1800;27.0;1
na wynajem 44m2, bezpośrednio, Kawalerzystów; Krzyki;2800;44.0;2
Rodziewiczówny, 3 pok., 64m2, 2p., winda!; Fabryczna;3650;64.3;3
Krzyki - 3 pokojowe mieszkanie do wynajęcia .; Krzyki;2800;55.0;3
3-pokojowe na Stabłowicach + parking + balkon; Fabryczna;3100;59.5;3
6 niezależnych pokoi, 3 miesiące Lipiec - Wrzesień; Krzyki;3900;93.2;6
Mieszkanie - Wrocław Huby; Krzyki;3000;50.77;2
Wynajmę mieszkanie 75m2 Wrocław ul. Świdnicka; Stare Miasto;5000;75.0;3
Mieszkanie, 60 m², Wrocław; Psie Pole;4000;60.0;3
Wyjątkowy apartament nad Odrą ul. Księcia Witolda; Stare Miasto;5000;41.38;2
BALKON NAD ODRĄ: 2 pokoje+oddzielna kuchnia; Śródmieście;3200;38.0;2
Nowe Żerniki - Wrocław, Fabryczna; Fabryczna;3000;44.0;2
Mieszkanie 115 m2, Psie Pole, lekcyjna; Psie Pole;3600;115.0;5
Od Września, m2 Piękna | m-ce garażowe, klima; Krzyki;3700;50.0;2
Mieszkanie - Wrocław Biskupin; Śródmieście;2300;37.0;2
3 pok. po remoncie 63m² obok Dworca Świebodzkiego; Stare Miasto;4000;63.0;3
Kawalerka blisko centrum + parking + balkon; Krzyki;2000;28.37;1
Bardzo ładna kawalerka ul. Czarneckiego Szczepin; Stare Miasto;2500;33.0;1
Apartament przy Witolda; Stare Miasto;14000;97.0;4
PIXEL HOUSE apartament - ZAREZERWOWANE; Fabryczna;4000;54.0;3
2 Pok. Rozkład, Daszyńskiego, 50m2, Nowe Bud.; Śródmieście;2500;50.0;2
|Nowa kawalerka| Wrocław | Fabryczna| Na wynajem|; Fabryczna;1850;17.0;1
2 pokoje z balkonem - okolice ul. Grabiszyńskiej; Fabryczna;2850;51.0;2
2 pokoje w centrum; Krzyki;2900;34.1;2
oferta nieaktualna; Stare Miasto;2900;35.0;2
3 pok | Po remoncie | Słoneczne; Krzyki;4500;60.0;3
4 pokoje / Legnicka / 10 min. do Centrum; Fabryczna;5000;65.3;4
Dwupokojowe mieszkanie do wynajęcia.; Śródmieście;2800;43.2;2
Bez kaucji, bez prowizji!; Śródmieście;3600;45.0;2
Krzyki, Wojszyce, piękny, funkcjonalny apartament; Krzyki;7500;108.0;4
4 pokojowe, 93m2, ogród, garaż, ul. Przyjaźni; Krzyki;6500;93.0;4
2 Pokoje 40m2 | Skwerowa | Pełny Rozkład; Krzyki;2500;40.0;2
Kępa Mieszczańska, 2 pokoje, miejsce post.,kom.lok; Stare Miasto;3000;32.0;2
2 pokoje | od zaraz | Stare Miasto; Stare Miasto;3500;55.0;2
Stabłowice 54mkw, 2 poziomy, 2008r, balkon, klima; Fabryczna;3000;54.0;2
Super Mieszkanko W Centrum; Stare Miasto;2000;30.34;1
Super mieszkanie, od zaraz! Partynice; Krzyki;4000;60.0;3
Komfortowe mieszkanie 3 pokojowe ,; Fabryczna;3000;70.0;3
Pierwszy Najem* Wyposażone* Jagodno* od zaraz; Krzyki;3250;48.0;2
Inwestycyjne | kwatery pracownicze | Ołbin; Śródmieście;5760;144.0;2
mieszkanie 100m2, taras, ogródek, na płd Wrocławia; dolnośląskie;5500;100.0;4
nowe 2 pokojowe, 57m2, balkon 23m2 - Oporów; Fabryczna;3500;57.05;2
Apartament na Starym Mieście we Wrocławiu WYNAJMĘ; Rynek;13000;170.0;4
Olimpia Port. Nowy budynek, duży balkon! Przyroda!; Psie Pole;2900;48.0;2
wynajmę nowy apartament umeblowany w Parku Biznes; Psie Pole;1900;23.0;1
Tanie 3 pokoje po remoncie!; Psie Pole;1999;42.0;3
Turniejowa Nowość Piękne Taras + Ogród; Krzyki;7000;57.0;2
Ok. Placu Grunwaldzkiego mieszkanie 2 pokojowe; Śródmieście;2500;44.0;2
Wrocław, Popowice, Popowicka; Fabryczna;3000;54.0;3
Do wynajęcie mieszkanie 2-pokojowe na Popowicach; Fabryczna;2600;33.0;2
Stylowe, klimatyczne , mieszkanie w Rynku; Rynek;4300;100.0;2
wynajmę 2 pokoje w nowym budownictwie; Fabryczna;2500;50.0;2
Bardzo ładna kawalerka ul. Czarneckiego Szczepin; Stare Miasto;2500;33.0;1
Mieszkanie, 30 m², Wrocław; Psie Pole;2500;30.0;1
84 m, 3 pokoje, ul Jagiełły, centrum, klima; Stare Miasto;4950;84.0;3
Mieszkanie na Starym Mieście do WYNAJĘCIA; Rynek;2500;40.0;2
Kawalerka | Parking | Winda | Poniatowskiego; Śródmieście;4100;36.0;1
Mieszkanie 2-pok | Parking | Rozkład | Reymonta; Psie Pole;2500;50.0;2
Mieszkanie 2-pok | Parking | Winda | Rozkład; Psie Pole;2800;43.0;2
Komfortowa kawalerka na ul. Legnickiej!; Fabryczna;2500;26.0;1
Pl. Bema 5, Nowoczesny Apartament, 2-Pokoje, Taras; Śródmieście;3300;48.0;2
Mieszkanie do wynajęcia; dolnośląskie;2500;38.0;2
Wolne od lipca 2022 - 4 pok. 80m na ul. Kościuszki; Śródmieście;4200;80.0;4
Wrocław, Kajdasza/Jagodno 2pokoje WYNAJEM; Krzyki;2600;36.0;2
Apartament Sky Tower. Sky is a limit...; Krzyki;10700;103.0;3
Wygodna kawalerka blisko Magnolii - SoftyLofty; Stare Miasto;2500;24.0;1
Księcia Witolda mieszkanie 34m2 do wynajęcia Nowe; Śródmieście;3000;34.0;1
Księcia Witolda mieszkanie 34m2 do wynajęcia Nowe; Śródmieście;3200;34.0;1
Oferta zawieszona -Mieszkanie 2-pok.(ul. Kosmonaut; dolnośląskie;1600;42.0;2
Pierwszy Najem: 2 pokoje | Balkon | Parking; Krzyki;2575;35.0;2
Mikroapartament do wynajęcia Starter III; Krzyki;2100;17.0;1
3M na Zakrzowie / Nowe / Balkon + Komórka Lok.; Psie Pole;2600;52.1;3
Wrocław, Kwiska; Fabryczna;1700;35.0;2
Apartament z tarasem na 2 miesiące; Stare Miasto;12000;108.0;3
Apartament z tarasem /ostatnie piętro/ Gorlicka; Psie Pole;4000;85.0;3
Mieszkanie 2 pokoje garaż klimatyzacja; Stare Miasto;2600;50.0;2
Super Okazja Samodzielne Umeblowane Przestronne !; Psie Pole;1600;37.0;1
dwupokojowe mieszkani przy Uniwersytecie Medycznym; Śródmieście;2900;24.0;2
Dwupokojowe mieszkanie /Browary Wrocławskie; Śródmieście;2600;47.46;2
Apartament z dużym tarasem ul Krawiecka; Stare Miasto;3800;57.0;2
4 pok | Słoneczne | Spokojna okolica; Krzyki;4800;82.0;4
Kawalerka| ul. Fabryczna| Pierwszy najem| Nowy bud; Fabryczna;1850;17.0;1
3pokoje + kuchnia + parking i piwnica Wolne; Fabryczna;3100;56.0;3
Wynajem wakacyjny Wrocław centrum od VI do IX; Krzyki;2450;24.0;1
Traugutta/Walońska 2 sypialnie+kuchnia z jadalnią; Śródmieście;3500;44.0;2
2-pok | ul. Reymonta | Garaż | Duży Balkon; Śródmieście;2500;50.0;2
Apartamentowiec Ul.Oławska; Stare Miasto;3300;52.0;2
Mieszkanie - dwa pokoje i kuchnia 41m2 ul Opolska; Krzyki;3000;41.24;2
Mieszkanie Jagodno; Krzyki;2700;43.0;2
Mieszkanie z dużym narożnym balkonem Krzyki Gaj; Krzyki;2600;52.0;2
Turniejowa Zielona Etiuda Nowość Piękne 3 + Basen; Krzyki;7000;79.0;3
Powstańców Śl/ 4 pokoje, 55m2 / Centrum/ wolne!; Krzyki;3500;55.0;4
okolice ul. Balonowej WINDA/ROZKŁAD/BALKON; Fabryczna;2700;49.7;2
Mieszkanie z komórką i parkingiem ul.Zwycięska; Krzyki;2900;40.0;2
Duży Taras Tramwaj Nad Odrą Miejsce postojowe; Psie Pole;2950;48.0;2
Mieszkanie w Centrum 3-pok, balkon, 65m²; dolnośląskie;3500;65.0;3
Mieszkanie do wynajęcia Wrocław ul. Dyrekcyjna 1; Krzyki;2050;17.29;1
Ekskluzywny apartament* 57 m2* od 1.09*; Stare Miasto;4400;57.0;2
Bulwar staromiejski - loft do wynajęcia.; Stare Miasto;3990;38.88;2
MIeszkanie Wrocław Grabiszyn 94 m2 stylowe wnętrza; Fabryczna;4300;94.0;3
Nowy mikroapartament ul. Fabryczna; Fabryczna;1900;17.0;1
Stylowa kawalerka w centrum miasta; Stare Miasto;2200;25.0;1
Wynajem/Olimpia Port/3 pokoje/klimatyzacja/garaż; Psie Pole;3600;57.0;3
Mieszkanie, 40 m², Wrocław; Stare Miasto;5500;40.0;2
2pok mieszkanie/ salon z kuchnia +sypialnia+garaż; Krzyki;2900;43.0;2
mieszkanie centrum Wrocławia opłaty w cenie; Krzyki;2100;17.0;1
wynajem tylko na wakacje; Krzyki;2150;16.25;1
Odnowione mieszkanie kilka kroków od Rynku; Stare Miasto;2900;46.0;2
Rozkładowe 4 pokojowe mieszkanie Plac Grunwaldzki; Śródmieście;6000;60.0;4
Nowe mieszkanie dla pracowników Brochów parking; Krzyki;3000;40.0;1
Olimpia Port | 3 pok. | Balkon | Garaż; Psie Pole;3300;51.0;3
Umeblowane mieszkanie 46m Brochów parking; Krzyki;2500;45.64;2
Nowa kawalerka.; Stare Miasto;3000;25.0;1
Klimatyczne i przestronne 2 pok. blisko UWr!; Nadodrze;2800;40.0;2
2 pok Rynek Od lipca Media miejskie; Stare Miasto;3000;35.22;2
rynek Ratusz MIESZKANIE DO NAJMU/PO REMONCIE; Stare Miasto;4300;53.0;2
do wynajęcia od 1 lipca Wrocław Dyrekcyjna 1; Krzyki;2050;17.29;1
Walońska 2 pokoje do wynajęcia 41m2; Śródmieście;3500;41.0;2
3 pokoje na Różance na wynajem; Psie Pole;2600;58.2;3
Tu bije serce miasta. Kapitalna lokalizacja!; Stare Miasto;3500;30.0;2
Nowe mieszkanie dla pracowników Brochów parking; Krzyki;3000;40.0;1
Mieszkanie na wynajem Wrocław Rynek; Stare Miasto;3500;41.54;2
4 pok | Luksusowy | Mieszczańska; Nadodrze;8500;87.0;4
Sky Tower / Jantarowa / komfort; Krzyki;3200;46.0;3
Mieszkanie 3 pokojowe, Oporów Wrocław; Fabryczna;3200;80.0;3
2 pok#Graniczna#garaż; Fabryczna;2600;50.0;2
Słoneczne mieszkanie w spokojnej okolicy +Parking; Krzyki;2900;40.0;2
Przytulne mieszkanie dwupokojowe; Psie Pole;2500;45.0;2
Do wynajęcia mieszkanie 2-pokojowe; Fabryczna;3200;50.0;2
Piękne mieszkanie na wynajem!; Psie Pole;4200;63.75;3
Sky Tower - Premium - Miejsce Postojowe + Komórka; Krzyki;10700;103.6;3
OD SIERPNIA Grabiszyńska, garaż, taras, klim; Fabryczna;4000;62.0;3
Niesamowity widok ★ Centrum ★ Budynek z 2020r.(En); Krzyki;2950;42.0;2
Olimpia Port | 2 Pokoje | Balkon; Psie Pole;3000;48.0;2
Kawalerka max 2 osoby.; Wrocław;2500;30.0;1
Zielińskiego, 2 pokoje.; Krzyki;2500;46.0;2
2 pok. | ul. Borowska | balkon | od zaraz; Wrocław;2700;44.0;2
Eleganckie | 2 pok. | Śródmieście; Śródmieście;4100;38.0;2
Przytulne mieszkanie blisko centrum.; Fabryczna;2100;40.0;2
Ołtaszyn/2 pokojowe z osobną kuchnią/umeblowane; Krzyki;3000;53.0;2
Mieszkanie z widokiem na panoramę miasta; Krzyki;3100;40.0;2
2 Pokoje, 55 m, Ogród, Jacuzzi, Klima; Fabryczna;3200;55.0;2
Mieszkanie, 40 m², Wrocław; Nadodrze;2800;40.0;2
Wrocław / Zwycieska / Dwa Poziomy; Krzyki;5000;78.0;4
Studio dla 2 osób bez pośredników; Śródmieście;2500;24.0;1
Przed.Oławskie ul. Krakowska/ 2 pokoje/ Ogród/+Vat; Krzyki;3950;43.46;2
Mieszkanie w kamienicy do wynajęcia od Zaraz!; Krzyki;3000;70.0;3
Turniejowa Zielona Etiuda Nowość Piękne 3 + Basen; Krzyki;5500;79.0;3
Mieszkanie - Wrocław Biskupin; Śródmieście;2300;37.0;2
Centrum, Inowrocławska, Platinum, 2 pokoje; Stare Miasto;4000;60.0;2
Nowe/2 pokojowe/ Podwyższony standard/ Gazowa; Krzyki;3200;40.0;2
6 Pokoi | Krzyki | Osobna Kuchnia; Krzyki;5800;120.0;6
Ołbin,blisko uczelnii, dostępne od lipca; Śródmieście;3100;52.0;2
Mieszkanie do wynajęcia Wrocław Dyrekcyjna 1; Krzyki;3400;27.0;2
2pok / w Rynku / po kapitalnym remoncie / wolne ju; Stare Miasto;4300;52.0;2
Wyjątkowy Apartament 3pok. obok Galerii Dominikańs; Stare Miasto;6000;92.0;3
Elegancki Apartament 3-pok 2 tarasy ul. Zyndrama.; Nadodrze;8500;110.0;3
Mieszkanie na Starym Mieście do WYNAJĘCIA; Stare Miasto;3600;61.0;2
*Kawalerka*33m2*Balkon*Karłowice*; Psie Pole;2500;33.0;1
Mieszkanie 3 pokojowe-obok Parku Południowego.; Krzyki;3200;47.0;3
Apartament w Sky Tower; Krzyki;7500;70.0;2
*2 pok*Pełny rozkład*Biskupin*; Śródmieście;2900;35.0;2
apartament dwupokojowy z aneksem kuchennym i łaź.; Stare Miasto;3100;57.54;2
Doskonała lokalizacja/Umeblowane/Super oferta; Krzyki;3000;32.2;2
Na wynajem mieszkanie ul. Krzemieniecka Wrocław; Fabryczna;2250;36.1;1
Nowa kawalerka przy Braniborskiej; Stare Miasto;2500;28.0;1
przytulna kawalerka w kamienicy/Kleczków; Psie Pole;2000;25.0;1
świetna lokalizacja/kawlalerka na wynajem; Psie Pole;2000;25.0;1
klimatyczna kawalerka z antresolą/Kleczków; Psie Pole;2800;37.0;1
świetna komunikacja z centrum/kawalerka na wynajem; Psie Pole;2300;28.0;1
Apartament | Ks Witolda | Widok na rzekę; Śródmieście;3000;26.2;1
Mieszkanie przy samym rynku !; Stare Miasto;4300;100.0;2
Mieszkanie - Wrocław Psie Pole; Psie Pole;5000;84.0;4
Piękne 2-pok. mieszkanie Krzyki Gaj!; Krzyki;2800;56.0;2
Mieszkanie 3-pok| Nowe | Parking|Rozkład |Mosiężna; Fabryczna;4000;69.0;3
Luksusowa Kawalerka,Lokum Vena, Plac Bema,Centrum.; Śródmieście;2200;25.0;1
Mieszkanie, 85 m², Wrocław; Psie Pole;3500;85.0;3
Umeblowane 3 pokojowe mieszkanie. Krzyki-Jagodno.; Krzyki;3200;68.0;3
Mieszkanie - Wrocław Krzyki; Krzyki;1750;18.0;1
Rynek Okolice Pl Kościuszki 2pokoje; Rynek;2500;42.0;2
Dom / 200m2 / 5 pokoi / Krzyki; Krzyki;7000;200.0;5
Mieszkanie, 57 m², Wrocław; Stare Miasto;2400;57.0;3
Ścisłe centrum!; Stare Miasto;2800;39.48;2
Wrocław-Psie Pole-2 pokoje- Mieszkanie w willi; Psie Pole;2400;40.0;2
Kawalerka| Stare Miasto| Rynek; dolnośląskie;2500;35.0;1
Mieszkanie - Wrocław Śródmieście; Śródmieście;3000;45.0;2
Mieszkanie - Wrocław Śródmieście; Śródmieście;4000;60.0;2
Basen, Siłownia, Park.; Krzyki;4500;66.08;2
Komfortowa kawalerka z balkonem KRZYKI/KLECINA; Krzyki;2290;23.0;1
Łubinowa - kawalerka; dolnośląskie;1600;25.0;2
Ulica Sokolnicza_2Pok_Od Zaraz; Stare Miasto;3200;60.0;2
Drobnera 2 комнаты_балкон Доступно От Сейчас; Śródmieście;3600;61.0;3
Główna 69mkw, LUX, 2022r ogród, wyposażony POLECAM; Fabryczna;4500;69.0;3
Mieszkanie, 137 m², Wrocław; Psie Pole;5500;137.0;5
Nowy Apartament | 5 pokoi | Premium | Park; Krzyki;9000;90.0;5
Do wynajęcia mieszkanie w Rynku; Stare Miasto;3000;40.0;2
Apartament blisko Rynku - wolne od września!; Rynek;4800;66.0;2
Luksusowy penthouse na 47 piętrze Sky Tower!; Krzyki;15000;100.0;2
##Przepiękny apartament ##Kawalerka 30 m kw##; Krzyki;3000;30.0;1
Nowe, klimatyzacja, balkon. ok. Legnickiej; Fabryczna;2200;27.0;1
Bezpieczeństwo, prestiż, wygoda - apartament Wro; Śródmieście;25000;120.0;4
Jagodno/ 3 pokoje/ od zaraz/ wysoki standard; Krzyki;3000;54.29;3
Dom wolnostojący z ogrodem! 220 m2 Oporów Bielany; Fabryczna;6999;220.0;8
Wrocław/Krzyki/Borek,pow.60m2, 2300 zł; Krzyki;2300;60.0;2
przestronne/ 2 balkony/ 2 łazienki!; Psie Pole;3000;71.0;2
rozkład/3 pok/ok. Grabiszyńskiej; Fabryczna;3300;65.0;3
Mieszkanie 2 poziomy 60 m2, Ołtaszyn; Krzyki;3000;61.0;2
Prestiżowa lokalizacja | 3 pok. z balkonem; Nadodrze;5800;60.0;3
Lux apartament ul. Jagiełły 3 pokoje Śródmieście; Śródmieście;4950;85.0;3
Mieszkanie - Wrocław Stare Miasto; Stare Miasto;3500;49.02;2
Komfortowy apartament w sercu miasta z parkingiem; Stare Miasto;3400;35.0;1
Pierwszy Najem / Wysoki standard / Aleje Dębowe; Krzyki;5455;53.0;3
Klimatyzowane 2 pokoję ul Ruska; Stare Miasto;3700;56.0;2
okolice Rynku OD ZARAZ! Media MIEJSKIE!; Stare Miasto;3000;45.5;2
Turniejowa Zielona Etiuda Nowość Piękne 3 + Basen; Krzyki;7000;79.48;3
Duży apartament - Atal Towers z tarasem; Stare Miasto;7700;92.0;2
Połowa willi na Borku; Krzyki;16900;230.0;9
3 Pokoje Na Grunwaldzie -Nowy Dizajn- Od Czerwca; Śródmieście;3200;53.0;3
Dom 220 m2 | Oporów Bielany | Dla pracowników; Fabryczna;6999;220.0;8
2 pokoje z tarasem – ok. Pl. Jana Pawła II; Stare Miasto;3100;50.0;2
Całe piętro w domu/ 97m2/ cicha i spokojna okolica; Krzyki;3900;97.15;3
4 pokoje 100 m2 z ogródkiem / Wojszyce / Eng; Krzyki;8000;100.0;4
2 pok* 61 m2* Stare Miasto* Od 20 lipca* wynajem; Stare Miasto;3500;61.0;2
Apartament ##38 m kw## Walońska; Krzyki;3500;38.0;2
Widok na Park Południowy! Ogród na wyłączność!; Krzyki;7900;98.0;2
Studio w Młynie Maria z widokiem na Ostrów Tumski; Stare Miasto;2150;25.0;1
Mikro-apartament, kawalerka 150m od rynku; Stare Miasto;2400;24.0;1
Apartament - mieszkanie 2 pokojowe - bezpośrednio; Stare Miasto;4200;50.0;2
Apartament - mieszkanie 2 pokojowe - przy Rynku; Stare Miasto;3400;46.0;2
Apartament na Borku do wynajęcia.; Krzyki;16900;219.6;5
Bardzo wysoki standard - osobna kuchnia - Rynek; Stare Miasto;4000;56.0;2
Luksusowy Apartament 2 pok. Klimatyzacja Centrum; Stare Miasto;5500;48.0;2
Luksusowy Apartament 2 pok. Balkon Klima Centrum; Stare Miasto;4500;48.0;2
Mieszkanie 4 pokoje /balkon / Fabryczna / Gądów; dolnośląskie;3800;63.0;4
*2pok* Nowe Mieszkanie* Śródmieście/ Nadodrze*; Nadodrze;4000;36.0;2
Pierwszy Najem | 2 pokoje | Lokum Vena; Śródmieście;4500;36.0;2
2 Pokojowe*Komfortowe*od Sierpnia*; Fabryczna;2800;50.0;2
2 pokoje, Kamienna, okolice Ronda Powstańców Śl.; Krzyki;2400;38.0;2
ROZKŁADOWE 3 pok w pobliżu Magnolii ul.Białowieska; Białowieska;2950;54.4;3
Nowa kawalerka, Port Popowice, bez pośredników; Fabryczna;2500;25.0;1
Kawalerka*Super Lokalizacja*; Fabryczna;1800;20.0;1
Do wynajęcia nowe 2 pokojowe mieszkanie z garażem; Krzyki;3500;51.0;2
Nowe. Luksusowe. Prestiżowa lokalizacja; Stare Miasto;6000;54.0;2
Apartament na Starym Mieście we Wrocławiu WYNAJMĘ; Stare Miasto;9000;78.0;3
Luksusowe mieszkanie na Kurkowej - 2pok.; Śródmieście;7000;66.0;2
120m2 - 2 poziomy+ 2 tarasy 50m2| Premium|Ołtaszyn; Krzyki;12000;120.0;4
Od 01.08-Olimpia Port- taras z widokiem; Psie Pole;4450;68.3;3
Sky Tower - Apartament z tarasem; Krzyki;15900;120.0;3
Przepiękny apartament z tarasem na dachu.; Nadodrze;14500;106.1;3
Kawalerka Lokum Vena | Ogród Botaniczny | WYNAJEM; Śródmieście;2800;25.0;1
2 pok, Stare Miasto, Najem min 1 r.; Stare Miasto;2200;54.0;2
Apartament 2pok., widok na rzekę,; Stare Miasto;5000;56.0;2
Kawalerka| PARKING W CENIE |Prestiżowa lokalizacja; Śródmieście;2800;25.0;1
Unikat, Ogrody Graua, Pałac.; Śródmieście;9000;79.0;2
Kawalerka Lux /Klecina / 21m2 / wolne; Krzyki;2000;21.0;1
Mieszkanie - Wrocław Krzyki; Krzyki;4500;100.0;3
Stajenna Apartamentowiec Nowość; Krzyki;7000;94.0;3
Atal Towers narożny taras 12 miesięcy; Stare Miasto;4500;48.0;2
Apartament z Sauną,Siłownią 15piętro Piękny widok; Stare Miasto;3800;40.0;2
Piętro Domu-Maślice-ul. Rędzińska; Fabryczna;4200;100.0;3
Dom obok Parku Grabiszyńskiego | 5 pokoi | Ogród; dolnośląskie;5000;128.0;5
Rezydencja Park Avenue, Krzyki -Borek; Krzyki;3500;60.0;2
Mieszkanie w Willi na Zalesiu; dolnośląskie;7999;118.0;4
fv tak,prestiż, atrak.loka, klima,balkon,Ovo; Śródmieście;4500;35.0;1
Mieszkanie, 26 m², Wrocław; Krzyki;2400;26.0;1
OVO | Premium | TOPOWY widok; Stare Miasto;15000;120.4;3
Mieszkanie 3-pok | Balkon | Parking | Olimpia Port; Psie Pole;3500;65.0;3
Wyjątkowy apartament na Kępie! Garaż Klimatyzacja!; Śródmieście;5000;73.0;3
Apartament w Justin Center; Rynek;3800;55.0;2
Apartament w Śródmieściu Wrocławia do WYNAJĘCIA; Śródmieście;3500;47.54;2
5min do rynku; Stare Miasto;3850;62.0;3
Mieszkanie 80m2 w rynku; Stare Miasto;5000;80.0;3
Mieszkanie, 86 m², Wrocław; Nadodrze;8000;86.0;3
5- pokojowy APARTAMENT na Krzykach WYNAJMĘ; Krzyki;12000;181.0;5
apartament lux/Centrum/1-szy najem/45mkw/garaż; Śródmieście;3150;44.7;2
Dla rodziny, Do wynajęcia 3-pokoje, Sępolno.; Śródmieście;3000;56.0;3
Do wynajęcia 2 pokojowe na ul. Jaracza; Śródmieście;2000;42.0;2
nowe osiedle/ 2 pokoi/krzyki; Krzyki;3400;52.0;2
Kawalerka Soft Lofty Legnicka ul. Przedmiejska; Stare Miasto;2500;25.0;1
Mieszkanie dla jednej osoby.; Krzyki;1700;40.0;2
Mieszkanie - Wrocław Krzyki; Krzyki;2800;56.0;2
Kawalerka 31 mkw. Hubska | W cenie garaż!; Krzyki;2500;31.54;1
Gaj-Czerniawska,3 pokoje, oddzielna kuchnia; Krzyki;4300;69.0;3
Mieszkanie - Wrocław Krzyki; Krzyki;1500;30.0;1
Spektakularny Dom Wolnostojący W Spokojnej Okolicy; Fabryczna;11000;280.0;5
Duże, rozkładowe 65m2, 2 pokoje - przy pl. Bema; Śródmieście;2200;65.24;2
Nowe 3 pokoje + taras + garaż - Krzyki, ul. Nyska; Krzyki;3800;65.0;3
Nowe 2 Pokoje - Ul. Krakowska; Krzyki;2200;40.77;2
Mieszkanie 2-pok | Parking | Rozkład | Potokowa; Fabryczna;2400;49.0;2
2-pokojowe mieszkanie przy Placu Grunwaldzkim; Śródmieście;3000;31.0;2
Kozanów, Rozkładowe 2 Pokoje, Osobna Kuchnia, 47m2; Fabryczna;2300;47.0;2
Komfortowy Apartament W Budynku Wyspiańskiego 11; Stare Miasto;5500;60.0;2
Mieszkanie 53 mkw. przy Uwr, pl. Nowy Targ!; Stare Miasto;2500;52.87;3
Wrocław - Borek ul. Wandy 3pokoje 110m2; Krzyki;4900;110.0;3
Apartament w centrum,5 min od Rynku/Ми говорим Укр; Stare Miasto;2500;32.0;2
Mieszkanie 3-pok | Parking | Winda | Jana Długosza; Psie Pole;2700;50.0;3
Dmowskiego-Śródmieście-Nadodrze-ob.Mieszczańska-Mp; Śródmieście;3650;58.0;3
Mieszkanie 2pok. obok dworca Pkp; Krzyki;1700;38.0;2
Nowe - Nieużywane -Zielony Taras- Krzyki / Klecina; Krzyki;1900;28.0;1
Ovo Wrocław - Apartament Do Wynajęcia; Stare Miasto;15000;120.0;3
Stylowy onebed na wynajem - pl. Grunwaldzki; Śródmieście;3000;35.0;2
3 pok.willowe 88m2 Park Grabiszyń. ul.Domeyki; Fabryczna;6000;88.0;3
140 mkw do wynajęcia w centrum, (Dworzec Główny).; Krzyki;6300;140.0;4
Kazimierza Wlk., 2 Pokoje+Antresola,250m Od Rynku; Rynek;2800;52.41;3
Mieszkanie 4-pok | Ogród | Rozkład | Parkowa; Śródmieście;6000;110.0;4
Kamienna, 2 pok., 37m2, obok Uniwersytetu Ekonom.; Krzyki;1800;38.0;2
Podwyższony standard/ 2- pok/ Duży taras/ Zieleń; Psie Pole;2900;49.0;2
Przestronne mieszkanie z antresolą ul. J. Kukuczki; Krzyki;2900;72.8;3
Mieszkanie, 170 m², Wrocław; Stare Miasto;8600;170.0;4
Wynajmę mieszkanie 42 m2 - trzy pokoje z aneksem; Psie Pole;1999;42.0;3
2 pokoje z osobną kuchnią przy Dworcu Głównym; Krzyki;2400;44.85;2
Apartament W Budynku Thiespian; Krzyki;4000;77.0;2
miejsce w pokoju, pl. Dominikański; Stare Miasto;1100;118.0;3
Apartament do wynajęcia, 230m – Krzyki/Borek !!!; Krzyki;16900;230.0;5
Jagodno, Drabika, pierwszy najem; Krzyki;3000;48.0;2
Rozkładowe, 2 niezależne pokoje, kuchnia, balkon; Krzyki;2400;52.0;2
*3 pok*Rozkład*Garaż * Krzyki/Gaj *; Krzyki;2800;66.0;3
4 pok. mieszkanie z tarasem i ogrodem przy parku; Krzyki;5600;93.0;4
2 pok. Air Con - centrum Wrocławia; Śródmieście;2900;43.0;2
Kawalerka 20m2 ul. Przedmiejska; Fabryczna;2000;20.0;1
*3 Pok*Rozkład*10 minut pieszo do Rynku* Stare Mia; Stare Miasto;3000;63.0;3
Willowe Mieszkanie Na Grabiszynku; Fabryczna;4300;100.0;4
M 86m2 4 pok 6000 Pln Hallera Grabiszyn; Krzyki;6000;86.0;4
2 pok. designerskie mieszkanie Atal Towers; Stare Miasto;3200;47.0;2
2-pok. apartament w Atal Towers ul. Sikorskiego; Stare Miasto;3500;53.0;2
Nowe 10 minut do Rynku; Śródmieście;2700;40.0;2
Studio z balkonem i garażem - Krzyki, ul. Burzowa; Krzyki;2000;31.0;1
Luksusowe studio na Angel River, ul Walońska; Stare Miasto;2490;36.0;2
2-pokojowe rozkładowe mieszkanie ul. Polaka14; Śródmieście;3000;33.0;2
Mieszkanie, 42 m², Wrocław; Krzyki;2400;42.0;2
Do wynajęcia mieszkanie+garaż ul. Postępowa.; Fabryczna;2500;35.0;2
Super 1 Pokojowe - Krzyki - Klecina - Garaż!; Krzyki;1900;35.0;1
od 13.07. ul.Wietrzna~Dwie Łazienki~Klima- Garaż; Krzyki;5300;130.0;4
Kawalerka jak mieszkanie; Psie Pole;2100;42.0;1
Kawalerka z balkonem ul.Śliczna; Krzyki;1600;35.0;1
2 pokoje, duży balkon- Śrutowa; Stare Miasto;2500;40.0;2
10 min od Rynku; Śródmieście;2000;50.0;2
Apartament W Rezydencji Tumskiej; Stare Miasto;9000;124.0;4
Nowe/2 pokojowe/ul. Nyska/Miejsce garażowe; Krzyki;2800;38.0;2
